"Year","Quarter","Month","DayofMonth","DayOfWeek","FlightDate","Reporting_Airline","DOT_ID_Reporting_Airline","IATA_CODE_Reporting_Airline","Tail_Number","Flight_Number_Reporting_Airline","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Origin","OriginCityName","OriginState","OriginStateFips","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","Dest","DestCityName","DestState","DestStateFips","DestStateName","DestWac","CRSDepTime","DepTime","DepDelay","DepDelayMinutes","DepDel15","DepartureDelayGroups","DepTimeBlk","TaxiOut","WheelsOff","WheelsOn","TaxiIn","CRSArrTime","ArrTime","ArrDelay","ArrDelayMinutes","ArrDel15","ArrivalDelayGroups","ArrTimeBlk","Cancelled","CancellationCode","Diverted","CRSElapsedTime","ActualElapsedTime","AirTime","Flights","Distance","DistanceGroup","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","FirstDepTime","TotalAddGTime","LongestAddGTime","DivAirportLandings","DivReachedDest","DivActualElapsedTime","DivArrDelay","DivDistance","Div1Airport","Div1AirportID","Div1AirportSeqID","Div1WheelsOn","Div1TotalGTime","Div1LongestGTime","Div1WheelsOff","Div1TailNum","Div2Airport","Div2AirportID","Div2AirportSeqID","Div2WheelsOn","Div2TotalGTime","Div2LongestGTime","Div2WheelsOff","Div2TailNum","Div3Airport","Div3AirportID","Div3AirportSeqID","Div3WheelsOn","Div3TotalGTime","Div3LongestGTime","Div3WheelsOff","Div3TailNum","Div4Airport","Div4AirportID","Div4AirportSeqID","Div4WheelsOn","Div4TotalGTime","Div4LongestGTime","Div4WheelsOff","Div4TailNum","Div5Airport","Div5AirportID","Div5AirportSeqID","Div5WheelsOn","Div5TotalGTime","Div5LongestGTime","Div5WheelsOff","Div5TailNum",
2026,2,4,14,2,2026-04-14,"DL",19790,"DL","N114DN","1620",12953,1295304,31703,"LGA","New York, NY","NY","36","New York",22,13303,1330304,32467,"MIA","Miami, FL","FL","12","Florida",33,"1745","1743",-2.00,0.00,0.00,-1,"1700-1759",29.00,"1812","2037",4.00,"2059","2041",-18.00,0.00,0.00,-2,"2000-2059",0.00,"",0.00,194.00,178.00,145.00,1.00,1096.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2026,2,4,15,3,2026-04-15,"DL",19790,"DL","N113DX","1620",12953,1295304,31703,"LGA","New York, NY","NY","36","New York",22,13303,1330304,32467,"MIA","Miami, FL","FL","12","Florida",33,"1745","1901",76.00,76.00,1.00,5,"1700-1759",14.00,"1915","2137",4.00,"2059","2141",42.00,42.00,1.00,2,"2000-2059",0.00,"",0.00,194.00,160.00,142.00,1.00,1096.00,5,31.00,0.00,0.00,0.00,11.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2026,2,4,16,4,2026-04-16,"DL",19790,"DL","N393DN","1620",12953,1295304,31703,"LGA","New York, NY","NY","36","New York",22,13303,1330304,32467,"MIA","Miami, FL","FL","12","Florida",33,"1745","1742",-3.00,0.00,0.00,-1,"1700-1759",14.00,"1756","2038",8.00,"2059","2046",-13.00,0.00,0.00,-1,"2000-2059",0.00,"",0.00,194.00,184.00,162.00,1.00,1096.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2026,2,4,17,5,2026-04-17,"DL",19790,"DL","N103DY","1620",12953,1295304,31703,"LGA","New York, NY","NY","36","New York",22,13303,1330304,32467,"MIA","Miami, FL","FL","12","Florida",33,"1745","1834",49.00,49.00,1.00,3,"1700-1759",59.00,"1933","2155",7.00,"2059","2202",63.00,63.00,1.00,4,"2000-2059",0.00,"",0.00,194.00,208.00,142.00,1.00,1096.00,5,24.00,0.00,14.00,0.00,25.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2026,2,4,18,6,2026-04-18,"DL",19790,"DL","N123DW","1620",12953,1295304,31703,"LGA","New York, NY","NY","36","New York",22,13303,1330304,32467,"MIA","Miami, FL","FL","12","Florida",33,"1745","1839",54.00,54.00,1.00,3,"1700-1759",29.00,"1908","2127",5.00,"2059","2132",33.00,33.00,1.00,2,"2000-2059",0.00,"",0.00,194.00,173.00,139.00,1.00,1096.00,5,0.00,0.00,0.00,0.00,33.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2026,2,4,19,7,2026-04-19,"DL",19790,"DL","N111DC","1620",12953,1295304,31703,"LGA","New York, NY","NY","36","New York",22,13303,1330304,32467,"MIA","Miami, FL","FL","12","Florida",33,"1745","1804",19.00,19.00,1.00,1,"1700-1759",57.00,"1901","2150",7.00,"2059","2157",58.00,58.00,1.00,3,"2000-2059",0.00,"",0.00,194.00,233.00,169.00,1.00,1096.00,5,19.00,0.00,39.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2026,2,4,20,1,2026-04-20,"DL",19790,"DL","N368DN","1620",12953,1295304,31703,"LGA","New York, NY","NY","36","New York",22,13303,1330304,32467,"MIA","Miami, FL","FL","12","Florida",33,"1745","1742",-3.00,0.00,0.00,-1,"1700-1759",46.00,"1828","2104",7.00,"2059","2111",12.00,12.00,0.00,0,"2000-2059",0.00,"",0.00,194.00,209.00,156.00,1.00,1096.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2026,2,4,21,2,2026-04-21,"DL",19790,"DL","N111DC","1620",12953,1295304,31703,"LGA","New York, NY","NY","36","New York",22,13303,1330304,32467,"MIA","Miami, FL","FL","12","Florida",33,"1745","1738",-7.00,0.00,0.00,-1,"1700-1759",14.00,"1752","2018",5.00,"2059","2023",-36.00,0.00,0.00,-2,"2000-2059",0.00,"",0.00,194.00,165.00,146.00,1.00,1096.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2026,2,4,22,3,2026-04-22,"DL",19790,"DL","N395DZ","1620",12953,1295304,31703,"LGA","New York, NY","NY","36","New York",22,13303,1330304,32467,"MIA","Miami, FL","FL","12","Florida",33,"1745","1734",-11.00,0.00,0.00,-1,"1700-1759",24.00,"1758","2028",7.00,"2059","2035",-24.00,0.00,0.00,-2,"2000-2059",0.00,"",0.00,194.00,181.00,150.00,1.00,1096.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2026,2,4,23,4,2026-04-23,"DL",19790,"DL","N114DN","1620",12953,1295304,31703,"LGA","New York, NY","NY","36","New York",22,13303,1330304,32467,"MIA","Miami, FL","FL","12","Florida",33,"1745","1906",81.00,81.00,1.00,5,"1700-1759",29.00,"1935","2203",5.00,"2059","2208",69.00,69.00,1.00,4,"2000-2059",0.00,"",0.00,194.00,182.00,148.00,1.00,1096.00,5,58.00,0.00,0.00,0.00,11.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
